Sensor1_val,Sensor2_val,Sensor3_val,Sensor4_val,Sensor5_val,Sensor6_val,Sensor7_val,Sensor8_val,y,category
1.748181,2.953202,2.953547,2.493747,0.910865,4.383106,2.258729,0.75732,3,30%gnd+70%palm
1.758394,2.994054,2.933122,2.514172,0.961935,4.393319,2.258729,0.767533,3,30%gnd+70%palm
1.77882,2.98384,2.933122,2.544811,0.931293,4.403532,2.309795,0.75732,3,30%gnd+70%palm
1.77882,2.994054,2.963759,2.555024,0.941507,4.403532,2.299582,0.706254,3,30%gnd+70%palm
1.748181,3.045118,2.973971,2.555024,0.941507,4.454597,2.258729,0.75732,3,30%gnd+70%palm
1.758394,3.045118,2.953547,2.565237,0.931293,4.434171,2.299582,0.736893,3,30%gnd+70%palm
1.748181,3.034905,2.994396,2.544811,0.921079,4.454597,2.299582,0.736893,3,30%gnd+70%palm
1.789033,3.055331,2.943334,2.616301,0.931293,4.413745,2.289368,0.706254,3,30%gnd+70%palm
1.758394,3.065544,2.973971,2.606088,0.921079,4.464811,2.289368,0.72668,3,30%gnd+70%palm
1.758394,3.106396,2.943334,2.626513,0.961935,4.454597,2.279155,0.75732,3,30%gnd+70%palm
1.758394,3.096183,2.984184,2.636726,0.931293,4.485237,2.289368,0.736893,3,30%gnd+70%palm
1.768607,3.096183,2.973971,2.636726,0.931293,4.49545,2.289368,0.736893,3,30%gnd+70%palm
1.758394,3.126822,2.994396,2.657152,0.931293,4.505663,2.289368,0.736893,3,30%gnd+70%palm
1.737967,3.116609,2.973971,2.626513,0.951721,4.485237,2.268942,0.75732,3,30%gnd+70%palm
1.758394,3.137035,2.984184,2.68779,0.921079,4.515876,2.299582,0.72668,3,30%gnd+70%palm
1.758394,3.137035,2.984184,2.68779,0.921079,4.515876,2.289368,0.72668,3,30%gnd+70%palm
1.768607,3.147248,3.004608,2.718429,0.900651,4.536303,2.330221,0.72668,3,30%gnd+70%palm
1.748181,3.167674,3.004608,2.708216,0.931293,4.566942,2.268942,0.736893,3,30%gnd+70%palm
1.748181,3.167674,3.004608,2.738855,0.931293,4.566942,2.268942,0.716467,3,30%gnd+70%palm
1.748181,3.167674,2.994396,2.728642,0.921079,4.546516,2.299582,0.75732,3,30%gnd+70%palm
1.748181,3.198313,3.004608,2.75928,0.921079,4.577155,2.279155,0.72668,3,30%gnd+70%palm
1.748181,3.177887,3.035245,2.738855,0.910865,4.587368,2.289368,0.75732,3,30%gnd+70%palm
1.758394,3.1881,3.004608,2.738855,0.910865,4.566942,2.289368,0.75732,3,30%gnd+70%palm
1.748181,3.1881,3.004608,2.769493,0.890437,4.577155,2.299582,0.72668,3,30%gnd+70%palm
1.737967,3.218739,3.045457,2.749068,0.931293,4.577155,2.258729,0.777746,3,30%gnd+70%palm
1.748181,3.1881,3.025033,2.789919,0.900651,4.597581,2.299582,0.736893,3,30%gnd+70%palm
1.758394,3.208526,3.01482,2.800132,0.900651,4.597581,2.299582,0.736893,3,30%gnd+70%palm
1.748181,3.208526,3.01482,2.810344,0.900651,4.597581,2.320008,0.736893,3,30%gnd+70%palm
1.053685,2.146377,2.70845,2.616301,0.900651,3.423071,2.13617,0.736893,3,30%gnd+70%palm
1.012832,2.125951,2.667601,2.606088,0.931293,3.392431,2.156596,0.777746,3,30%gnd+70%palm
1.053685,2.125951,2.667601,2.616301,0.921079,3.402644,2.13617,0.75732,3,30%gnd+70%palm
1.053685,2.125951,2.698238,2.616301,0.931293,3.392431,2.13617,0.777746,3,30%gnd+70%palm
1.053685,2.146377,2.657389,2.616301,0.921079,3.372005,2.156596,0.767533,3,30%gnd+70%palm
1.043472,2.136164,2.688026,2.626513,0.900651,3.412858,2.16681,0.75732,3,30%gnd+70%palm
1.033259,2.125951,2.667601,2.606088,0.921079,3.372005,2.156596,0.798173,3,30%gnd+70%palm
1.084324,2.166803,2.657389,2.616301,0.931293,3.372005,2.16681,0.787959,3,30%gnd+70%palm
1.227309,2.177016,2.657389,2.606088,0.900651,3.433284,2.16681,0.808386,3,30%gnd+70%palm
1.380506,2.217868,2.688026,2.595875,0.921079,3.45371,2.146383,0.808386,3,30%gnd+70%palm
1.55413,2.25872,2.677813,2.595875,0.931293,3.494563,2.146383,0.787959,3,30%gnd+70%palm
1.646049,2.330211,2.70845,2.606088,0.951721,3.525202,2.115744,0.787959,3,30%gnd+70%palm
1.748181,2.411914,2.677813,2.606088,0.961935,3.545628,2.146383,0.839026,3,30%gnd+70%palm
1.840099,2.43234,2.677813,2.636726,0.951721,3.586481,2.146383,0.75732,3,30%gnd+70%palm
1.870739,2.503831,2.718663,2.616301,0.941507,3.64776,2.156596,0.839026,3,30%gnd+70%palm
1.911591,2.575322,2.70845,2.606088,0.951721,3.678399,2.13617,0.828812,3,30%gnd+70%palm
1.952444,2.626387,2.718663,2.636726,0.951721,3.709038,2.125957,0.818599,3,30%gnd+70%palm
1.952444,2.667238,2.739087,2.667365,0.982363,3.729465,2.115744,0.787959,3,30%gnd+70%palm
1.97287,2.697877,2.718663,2.677578,0.961935,3.770317,2.146383,0.798173,3,30%gnd+70%palm
1.983083,2.738729,2.718663,2.698003,0.951721,3.78053,2.16681,0.777746,3,30%gnd+70%palm
1.983083,2.789794,2.739087,2.698003,0.951721,3.81117,2.146383,0.808386,3,30%gnd+70%palm
1.983083,2.820433,2.759512,2.728642,0.951721,3.831596,2.13617,0.818599,3,30%gnd+70%palm
1.962657,2.840859,2.7493,2.749068,0.951721,3.852022,2.146383,0.808386,3,30%gnd+70%palm
1.983083,2.861285,2.728875,2.779706,0.931293,3.862236,2.177023,0.767533,3,30%gnd+70%palm
1.962657,2.902137,2.769724,2.779706,0.941507,3.882662,2.156596,0.798173,3,30%gnd+70%palm
1.962657,2.91235,2.759512,2.800132,0.951721,3.892875,2.16681,0.787959,3,30%gnd+70%palm
1.952444,2.942989,2.769724,2.810344,0.941507,3.913301,2.16681,0.808386,3,30%gnd+70%palm
1.942231,2.942989,2.779937,2.83077,0.941507,3.923514,2.146383,0.787959,3,30%gnd+70%palm
1.932017,2.963415,2.800361,2.851196,0.931293,3.954154,2.146383,0.808386,3,30%gnd+70%palm
1.911591,2.994054,2.779937,2.861409,0.941507,3.943941,2.125957,0.808386,3,30%gnd+70%palm
1.911591,2.994054,2.800361,2.892047,0.941507,3.964367,2.156596,0.818599,3,30%gnd+70%palm
1.911591,2.994054,2.790149,2.912473,0.931293,3.97458,2.16681,0.798173,3,30%gnd+70%palm
1.901378,3.004267,2.800361,2.912473,0.941507,3.984793,2.156596,0.777746,3,30%gnd+70%palm
1.901378,3.014479,2.810574,2.932899,0.921079,3.984793,2.156596,0.808386,3,30%gnd+70%palm
1.880952,3.014479,2.810574,2.943111,0.921079,3.995006,2.16681,0.798173,3,30%gnd+70%palm
1.880952,3.004267,2.820786,2.963537,0.900651,4.015433,2.16681,0.798173,3,30%gnd+70%palm
1.870739,3.014479,2.820786,2.983963,0.910865,4.005219,2.156596,0.808386,3,30%gnd+70%palm
1.860525,3.024692,2.810574,2.983963,0.921079,4.015433,2.16681,0.798173,3,30%gnd+70%palm
1.860525,3.034905,2.810574,3.004388,0.910865,4.025646,2.16681,0.798173,3,30%gnd+70%palm
1.840099,3.034905,2.820786,3.024814,0.910865,4.035859,2.156596,0.798173,3,30%gnd+70%palm
1.840099,3.034905,2.830998,3.035027,0.900651,4.035859,2.16681,0.798173,3,30%gnd+70%palm
1.829886,3.045118,2.830998,3.04524,0.900651,4.035859,2.16681,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.830998,3.04524,0.900651,4.046072,2.16681,0.808386,3,30%gnd+70%palm
1.829886,3.045118,2.820786,3.086091,0.890437,4.056285,2.177023,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.851423,3.086091,0.900651,4.066498,2.156596,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.851423,3.096304,0.890437,4.066498,2.16681,0.798173,3,30%gnd+70%palm
1.809459,3.045118,2.841211,3.106517,0.890437,4.076712,2.16681,0.798173,3,30%gnd+70%palm
1.809459,3.034905,2.851423,3.116729,0.890437,4.066498,2.177023,0.808386,3,30%gnd+70%palm
1.799246,3.034905,2.851423,3.126942,0.910865,4.076712,2.16681,0.798173,3,30%gnd+70%palm
1.799246,3.024692,2.851423,3.147368,0.890437,4.076712,2.16681,0.808386,3,30%gnd+70%palm
1.278375,3.63747,3.137368,2.279277,1.023219,4.924402,2.3915,0.685827,3,30%gnd+70%palm
1.278375,3.63747,3.147581,2.299703,1.013005,4.934615,2.401714,0.685827,3,30%gnd+70%palm
1.298801,3.627258,3.137368,2.320128,1.023219,4.934615,2.411927,0.655187,3,30%gnd+70%palm
1.278375,3.63747,3.137368,2.299703,1.023219,4.934615,2.3915,0.675614,3,30%gnd+70%palm
1.288588,3.63747,3.137368,2.28949,1.023219,4.934615,2.401714,0.685827,3,30%gnd+70%palm
1.278375,3.63747,3.137368,2.309916,1.023219,4.924402,2.401714,0.665401,3,30%gnd+70%palm
1.309014,3.63747,3.147581,2.299703,1.013005,4.934615,2.42214,0.685827,3,30%gnd+70%palm
1.349867,3.647683,3.127156,2.299703,1.023219,4.934615,2.411927,0.675614,3,30%gnd+70%palm
1.36008,3.668109,3.137368,2.299703,1.023219,4.965255,2.401714,0.69604,3,30%gnd+70%palm
1.400933,3.678322,3.147581,2.309916,1.013005,4.985681,2.411927,0.675614,3,30%gnd+70%palm
1.441785,3.678322,3.157793,2.299703,1.023219,5.006107,2.42214,0.685827,3,30%gnd+70%palm
1.482638,3.708961,3.168005,2.299703,1.023219,5.026534,2.411927,0.685827,3,30%gnd+70%palm
1.513278,3.729387,3.157793,2.299703,1.033433,5.036747,2.411927,0.685827,3,30%gnd+70%palm
1.55413,3.749813,3.168005,2.309916,1.033433,5.067386,2.411927,0.685827,3,30%gnd+70%palm
1.574557,3.760026,3.168005,2.320128,1.033433,5.077599,2.411927,0.675614,3,30%gnd+70%palm
1.605196,3.780452,3.168005,2.309916,1.043647,5.098025,2.411927,0.675614,3,30%gnd+70%palm
1.635836,3.800878,3.178218,2.309916,1.033433,5.118452,2.411927,0.685827,3,30%gnd+70%palm
1.646049,3.800878,3.168005,2.309916,1.043647,5.138878,2.411927,0.675614,3,30%gnd+70%palm
1.666475,3.831517,3.178218,2.320128,1.043647,5.149091,2.411927,0.675614,3,30%gnd+70%palm
1.697115,3.851943,3.18843,2.320128,1.043647,5.169518,2.411927,0.675614,3,30%gnd+70%palm
1.707328,3.872369,3.18843,2.330341,1.033433,5.189944,2.411927,0.675614,3,30%gnd+70%palm
1.717541,3.892795,3.208855,2.330341,1.043647,5.200157,2.42214,0.675614,3,30%gnd+70%palm
1.737967,3.903008,3.208855,2.330341,1.043647,5.230796,2.42214,0.685827,3,30%gnd+70%palm
1.758394,3.923434,3.208855,2.340554,1.043647,5.230796,2.411927,0.675614,3,30%gnd+70%palm
1.758394,3.933646,3.219067,2.340554,1.043647,5.251223,2.432353,0.685827,3,30%gnd+70%palm
1.789033,3.94386,3.219067,2.36098,1.043647,5.271649,2.42214,0.675614,3,30%gnd+70%palm
1.799246,3.954072,3.219067,2.36098,1.053861,5.271649,2.432353,0.675614,3,30%gnd+70%palm
1.799246,3.974499,3.219067,2.371193,1.043647,5.292075,2.442567,0.685827,3,30%gnd+70%palm
1.809459,3.994924,3.239492,2.36098,1.043647,5.312501,2.442567,0.675614,3,30%gnd+70%palm
1.819673,4.005137,3.239492,2.381406,1.053861,5.322714,2.432353,0.675614,3,30%gnd+70%palm
1.819673,4.01535,3.239492,2.381406,1.043647,5.332928,2.442567,0.675614,3,30%gnd+70%palm
1.840099,4.025563,3.239492,2.381406,1.043647,5.353354,2.442567,0.675614,3,30%gnd+70%palm
1.840099,4.035776,3.249704,2.401831,1.053861,5.353354,2.442567,0.675614,3,30%gnd+70%palm
1.870739,4.045989,3.249704,2.412044,1.043647,5.332928,2.473206,0.655187,3,30%gnd+70%palm
1.840099,4.076628,3.290554,2.401831,1.043647,5.383993,2.442567,0.716467,3,30%gnd+70%palm
1.870739,4.045989,3.290554,2.401831,1.053861,5.394207,2.462993,0.685827,3,30%gnd+70%palm
1.870739,4.086841,3.259917,2.422257,1.053861,5.404419,2.45278,0.675614,3,30%gnd+70%palm
1.880952,4.086841,3.239492,2.442683,1.053861,5.37378,2.45278,0.665401,3,30%gnd+70%palm
1.891165,4.086841,3.22928,2.452895,1.033433,5.414633,2.483419,0.644974,3,30%gnd+70%palm
1.901378,4.11748,3.259917,2.452895,1.043647,5.404419,2.45278,0.655187,3,30%gnd+70%palm
1.880952,4.11748,3.310978,2.442683,1.064075,5.435059,2.432353,0.69604,3,30%gnd+70%palm
1.891165,4.137906,3.270129,2.463108,1.043647,5.435059,2.473206,0.644974,3,30%gnd+70%palm
1.901378,4.137906,3.290554,2.463108,1.043647,5.435059,2.45278,0.675614,3,30%gnd+70%palm
1.901378,4.148119,3.270129,2.463108,1.043647,5.455485,2.45278,0.675614,3,30%gnd+70%palm
1.911591,4.158332,3.280341,2.473321,1.043647,5.465698,2.45278,0.675614,3,30%gnd+70%palm
1.911591,4.158332,3.300766,2.473321,1.043647,5.475912,2.462993,0.665401,3,30%gnd+70%palm
1.921804,4.178758,3.300766,2.483534,1.043647,5.475912,2.45278,0.675614,3,30%gnd+70%palm
1.921804,4.188971,3.290554,2.493747,1.043647,5.486125,2.45278,0.675614,3,30%gnd+70%palm
1.921804,4.188971,3.300766,2.493747,1.033433,5.486125,2.45278,0.675614,3,30%gnd+70%palm
1.932017,4.209397,3.300766,2.503959,1.043647,5.496338,2.45278,0.675614,3,30%gnd+70%palm
1.053685,2.125951,2.667601,2.616301,0.921079,3.402644,2.13617,0.75732,3,30%gnd+70%palm
1.053685,2.125951,2.698238,2.616301,0.931293,3.392431,2.13617,0.777746,3,30%gnd+70%palm
1.053685,2.146377,2.657389,2.616301,0.921079,3.372005,2.156596,0.767533,3,30%gnd+70%palm
1.043472,2.136164,2.688026,2.626513,0.900651,3.412858,2.16681,0.75732,3,30%gnd+70%palm
1.033259,2.125951,2.667601,2.606088,0.921079,3.372005,2.156596,0.798173,3,30%gnd+70%palm
1.084324,2.166803,2.657389,2.616301,0.931293,3.372005,2.16681,0.787959,3,30%gnd+70%palm
1.227309,2.177016,2.657389,2.606088,0.900651,3.433284,2.16681,0.808386,3,30%gnd+70%palm
1.380506,2.217868,2.688026,2.595875,0.921079,3.45371,2.146383,0.808386,3,30%gnd+70%palm
1.55413,2.25872,2.677813,2.595875,0.931293,3.494563,2.146383,0.787959,3,30%gnd+70%palm
1.646049,2.330211,2.70845,2.606088,0.951721,3.525202,2.115744,0.787959,3,30%gnd+70%palm
1.748181,2.411914,2.677813,2.606088,0.961935,3.545628,2.146383,0.839026,3,30%gnd+70%palm
1.840099,2.43234,2.677813,2.636726,0.951721,3.586481,2.146383,0.75732,3,30%gnd+70%palm
1.870739,2.503831,2.718663,2.616301,0.941507,3.64776,2.156596,0.839026,3,30%gnd+70%palm
1.911591,2.575322,2.70845,2.606088,0.951721,3.678399,2.13617,0.828812,3,30%gnd+70%palm
1.952444,2.626387,2.718663,2.636726,0.951721,3.709038,2.125957,0.818599,3,30%gnd+70%palm
1.952444,2.667238,2.739087,2.667365,0.982363,3.729465,2.115744,0.787959,3,30%gnd+70%palm
1.97287,2.697877,2.718663,2.677578,0.961935,3.770317,2.146383,0.798173,3,30%gnd+70%palm
1.983083,2.738729,2.718663,2.698003,0.951721,3.78053,2.16681,0.777746,3,30%gnd+70%palm
1.983083,2.789794,2.739087,2.698003,0.951721,3.81117,2.146383,0.808386,3,30%gnd+70%palm
1.983083,2.820433,2.759512,2.728642,0.951721,3.831596,2.13617,0.818599,3,30%gnd+70%palm
1.962657,2.840859,2.7493,2.749068,0.951721,3.852022,2.146383,0.808386,3,30%gnd+70%palm
1.983083,2.861285,2.728875,2.779706,0.931293,3.862236,2.177023,0.767533,3,30%gnd+70%palm
1.962657,2.902137,2.769724,2.779706,0.941507,3.882662,2.156596,0.798173,3,30%gnd+70%palm
1.962657,2.91235,2.759512,2.800132,0.951721,3.892875,2.16681,0.787959,3,30%gnd+70%palm
1.952444,2.942989,2.769724,2.810344,0.941507,3.913301,2.16681,0.808386,3,30%gnd+70%palm
1.942231,2.942989,2.779937,2.83077,0.941507,3.923514,2.146383,0.787959,3,30%gnd+70%palm
1.932017,2.963415,2.800361,2.851196,0.931293,3.954154,2.146383,0.808386,3,30%gnd+70%palm
1.911591,2.994054,2.779937,2.861409,0.941507,3.943941,2.125957,0.808386,3,30%gnd+70%palm
1.911591,2.994054,2.800361,2.892047,0.941507,3.964367,2.156596,0.818599,3,30%gnd+70%palm
1.911591,2.994054,2.790149,2.912473,0.931293,3.97458,2.16681,0.798173,3,30%gnd+70%palm
1.901378,3.004267,2.800361,2.912473,0.941507,3.984793,2.156596,0.777746,3,30%gnd+70%palm
1.901378,3.014479,2.810574,2.932899,0.921079,3.984793,2.156596,0.808386,3,30%gnd+70%palm
1.880952,3.014479,2.810574,2.943111,0.921079,3.995006,2.16681,0.798173,3,30%gnd+70%palm
1.880952,3.004267,2.820786,2.963537,0.900651,4.015433,2.16681,0.798173,3,30%gnd+70%palm
1.870739,3.014479,2.820786,2.983963,0.910865,4.005219,2.156596,0.808386,3,30%gnd+70%palm
1.860525,3.024692,2.810574,2.983963,0.921079,4.015433,2.16681,0.798173,3,30%gnd+70%palm
1.860525,3.034905,2.810574,3.004388,0.910865,4.025646,2.16681,0.798173,3,30%gnd+70%palm
1.840099,3.034905,2.820786,3.024814,0.910865,4.035859,2.156596,0.798173,3,30%gnd+70%palm
1.840099,3.034905,2.830998,3.035027,0.900651,4.035859,2.16681,0.798173,3,30%gnd+70%palm
1.829886,3.045118,2.830998,3.04524,0.900651,4.035859,2.16681,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.830998,3.04524,0.900651,4.046072,2.16681,0.808386,3,30%gnd+70%palm
1.829886,3.045118,2.820786,3.086091,0.890437,4.056285,2.177023,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.851423,3.086091,0.900651,4.066498,2.156596,0.798173,3,30%gnd+70%palm
1.819673,3.045118,2.851423,3.096304,0.890437,4.066498,2.16681,0.798173,3,30%gnd+70%palm
1.809459,3.045118,2.841211,3.106517,0.890437,4.076712,2.16681,0.798173,3,30%gnd+70%palm
1.809459,3.034905,2.851423,3.116729,0.890437,4.066498,2.177023,0.808386,3,30%gnd+70%palm
1.799246,3.034905,2.851423,3.126942,0.910865,4.076712,2.16681,0.798173,3,30%gnd+70%palm
1.799246,3.024692,2.851423,3.147368,0.890437,4.076712,2.16681,0.808386,3,30%gnd+70%palm
1.799246,3.045118,2.841211,3.147368,0.890437,4.076712,2.16681,0.798173,3,30%gnd+70%palm
1.789033,3.045118,2.841211,3.147368,0.890437,4.076712,2.177023,0.808386,3,30%gnd+70%palm
0.920914,1.431469,2.208046,2.023956,0.880223,2.023871,1.778707,0.614335,3,30%gnd+70%palm
0.920914,1.431469,2.197834,2.034169,0.880223,2.013658,1.768494,0.614335,4,40%gnd+60%palm
0.920914,1.431469,2.197834,2.023956,0.880223,2.013658,1.768494,0.624548,4,40%gnd+60%palm
0.920914,1.431469,2.208046,2.034169,0.880223,2.013658,1.778707,0.604121,4,40%gnd+60%palm
0.920914,1.431469,2.208046,2.034169,0.880223,2.013658,1.778707,0.624548,4,40%gnd+60%palm
0.931127,1.421256,2.167197,2.044382,0.900651,1.993231,1.799134,0.604121,4,40%gnd+60%palm
0.931127,1.431469,2.197834,2.034169,0.870009,2.013658,1.778707,0.624548,4,40%gnd+60%palm
0.931127,1.431469,2.197834,2.023956,0.870009,2.013658,1.778707,0.624548,4,40%gnd+60%palm
0.951553,1.431469,2.197834,2.023956,0.859795,2.013658,1.778707,0.604121,4,40%gnd+60%palm
0.951553,1.431469,2.197834,2.023956,0.870009,2.013658,1.778707,0.604121,4,40%gnd+60%palm
0.94134,1.441682,2.208046,2.023956,0.870009,2.023871,1.778707,0.624548,4,40%gnd+60%palm
0.961766,1.441682,2.197834,2.023956,0.870009,2.023871,1.758281,0.624548,4,40%gnd+60%palm
0.982193,1.441682,2.187621,2.044382,0.859795,2.023871,1.778707,0.624548,4,40%gnd+60%palm
0.982193,1.451895,2.197834,2.034169,0.859795,2.034084,1.778707,0.624548,4,40%gnd+60%palm
1.002619,1.451895,2.208046,2.034169,0.859795,2.034084,1.778707,0.614335,4,40%gnd+60%palm
1.002619,1.462108,2.208046,2.034169,0.870009,2.034084,1.778707,0.614335,4,40%gnd+60%palm
1.002619,1.472321,2.208046,2.044382,0.859795,2.044297,1.778707,0.614335,4,40%gnd+60%palm
1.023046,1.472321,2.208046,2.034169,0.859795,2.044297,1.778707,0.614335,4,40%gnd+60%palm
1.023046,1.472321,2.218258,2.034169,0.859795,2.05451,1.778707,0.614335,4,40%gnd+60%palm
1.023046,1.482534,2.218258,2.034169,0.859795,2.05451,1.778707,0.624548,4,40%gnd+60%palm
1.033259,1.492747,2.218258,2.034169,0.859795,2.05451,1.778707,0.624548,4,40%gnd+60%palm
1.033259,1.482534,2.218258,2.044382,0.849581,2.074936,1.778707,0.614335,4,40%gnd+60%palm
1.043472,1.492747,2.218258,2.054595,0.859795,2.074936,1.778707,0.614335,4,40%gnd+60%palm
1.033259,1.513173,2.228471,2.064808,0.870009,2.095363,1.748068,0.655187,4,40%gnd+60%palm
1.043472,1.523386,2.228471,2.054595,0.839368,2.095363,1.758281,0.655187,4,40%gnd+60%palm
1.053685,1.513173,2.218258,2.054595,0.849581,2.08515,1.778707,0.614335,4,40%gnd+60%palm
1.063898,1.513173,2.228471,2.064808,0.859795,2.08515,1.778707,0.614335,4,40%gnd+60%palm
1.063898,1.523386,2.228471,2.064808,0.859795,2.08515,1.778707,0.614335,4,40%gnd+60%palm
1.074111,1.523386,2.238683,2.064808,0.859795,2.095363,1.788921,0.614335,4,40%gnd+60%palm
1.084324,1.523386,2.228471,2.075021,0.859795,2.095363,1.778707,0.614335,4,40%gnd+60%palm
1.084324,1.533599,2.238683,2.085233,0.859795,2.105576,1.788921,0.624548,4,40%gnd+60%palm
1.084324,1.543812,2.238683,2.085233,0.859795,2.105576,1.778707,0.614335,4,40%gnd+60%palm
1.084324,1.543812,2.238683,2.085233,0.859795,2.105576,1.778707,0.614335,4,40%gnd+60%palm
1.094538,1.543812,2.238683,2.085233,0.859795,2.115789,1.778707,0.614335,4,40%gnd+60%palm
1.094538,1.554025,2.238683,2.095446,0.859795,2.115789,1.778707,0.624548,4,40%gnd+60%palm
1.094538,1.554025,2.238683,2.095446,0.859795,2.126002,1.778707,0.614335,4,40%gnd+60%palm
1.094538,1.564238,2.248895,2.105659,0.859795,2.126002,1.778707,0.614335,4,40%gnd+60%palm
1.104751,1.554025,2.238683,2.115872,0.849581,2.126002,1.778707,0.604121,4,40%gnd+60%palm
1.104751,1.554025,2.248895,2.115872,0.849581,2.136215,1.778707,0.614335,4,40%gnd+60%palm
1.104751,1.564238,2.238683,2.115872,0.849581,2.136215,1.778707,0.614335,4,40%gnd+60%palm
1.084324,1.594877,2.228471,2.126085,0.880223,2.136215,1.768494,0.644974,4,40%gnd+60%palm
1.125177,1.574451,2.228471,2.156723,0.849581,2.105576,1.799134,0.593908,4,40%gnd+60%palm
1.104751,1.584664,2.26932,2.105659,0.81894,2.166855,1.758281,0.634761,4,40%gnd+60%palm
1.104751,1.584664,2.248895,2.136297,0.849581,2.146428,1.778707,0.604121,4,40%gnd+60%palm
1.114964,1.594877,2.248895,2.14651,0.839368,2.146428,1.778707,0.614335,4,40%gnd+60%palm
1.114964,1.584664,2.238683,2.14651,0.839368,2.146428,1.788921,0.614335,4,40%gnd+60%palm
1.125177,1.584664,2.259108,2.166936,0.839368,2.156641,1.788921,0.604121,4,40%gnd+60%palm
1.104751,1.594877,2.248895,2.14651,0.849581,2.156641,1.768494,0.634761,4,40%gnd+60%palm
1.114964,1.594877,2.259108,2.166936,0.849581,2.156641,1.778707,0.614335,4,40%gnd+60%palm
1.104751,1.60509,2.259108,2.156723,0.849581,2.166855,1.788921,0.624548,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.075021,0.890437,1.543853,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.075021,0.880223,1.554066,1.717428,0.593908,4,40%gnd+60%palm
0.869848,1.349766,2.034436,2.085233,0.880223,1.554066,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.044648,2.075021,0.880223,1.554066,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.034436,2.085233,0.880223,1.543853,1.717428,0.593908,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.075021,0.880223,1.554066,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.044648,2.075021,0.880223,1.564279,1.717428,0.593908,4,40%gnd+60%palm
0.890274,1.349766,2.034436,2.075021,0.880223,1.554066,1.717428,0.573482,4,40%gnd+60%palm
0.869848,1.339553,2.034436,2.075021,0.880223,1.564279,1.717428,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.034436,2.075021,0.880223,1.543853,1.727641,0.593908,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.085233,0.880223,1.554066,1.717428,0.593908,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.085233,0.880223,1.543853,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.034436,2.075021,0.880223,1.554066,1.727641,0.593908,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.085233,0.880223,1.554066,1.727641,0.583695,4,40%gnd+60%palm
0.869848,1.349766,2.024224,2.085233,0.880223,1.554066,1.717428,0.583695,4,40%gnd+60%palm
0.869848,1.339553,2.014011,2.075021,0.890437,1.523427,1.727641,0.573482,4,40%gnd+60%palm
0.869848,1.349766,2.044648,2.075021,0.880223,1.543853,1.717428,0.593908,4,40%gnd+60%palm
0.859635,1.359979,2.024224,2.054595,0.880223,1.543853,1.697002,0.604121,4,40%gnd+60%palm
0.890274,1.359979,2.003799,2.095446,0.859795,1.53364,1.748068,0.553055,4,40%gnd+60%palm
0.880061,1.349766,2.044648,2.064808,0.849581,1.564279,1.707215,0.604121,4,40%gnd+60%palm
0.890274,1.359979,2.044648,2.044382,0.880223,1.53364,1.707215,0.614335,4,40%gnd+60%palm
0.869848,1.370192,2.054861,2.064808,0.890437,1.554066,1.707215,0.604121,4,40%gnd+60%palm
0.880061,1.380405,2.065073,2.064808,0.870009,1.564279,1.707215,0.614335,4,40%gnd+60%palm
0.890274,1.359979,2.003799,2.105659,0.849581,1.53364,1.707215,0.563268,4,40%gnd+60%palm
0.920914,1.349766,2.024224,2.085233,0.849581,1.564279,1.737855,0.542842,4,40%gnd+60%palm
0.910701,1.380405,2.003799,2.105659,0.859795,1.53364,1.737855,0.553055,4,40%gnd+60%palm
0.900487,1.390617,2.014011,2.095446,0.880223,1.543853,1.717428,0.573482,4,40%gnd+60%palm
0.890274,1.380405,2.024224,2.064808,0.880223,1.53364,1.717428,0.614335,4,40%gnd+60%palm
0.920914,1.390617,2.034436,2.105659,0.859795,1.53364,1.737855,0.573482,4,40%gnd+60%palm
0.931127,1.359979,2.024224,2.115872,0.839368,1.574492,1.758281,0.542842,4,40%gnd+60%palm
0.931127,1.370192,2.024224,2.105659,0.839368,1.564279,1.758281,0.583695,4,40%gnd+60%palm
0.920914,1.390617,2.054861,2.044382,0.859795,1.584706,1.717428,0.604121,4,40%gnd+60%palm
0.94134,1.370192,1.993587,2.095446,0.859795,1.543853,1.717428,0.573482,4,40%gnd+60%palm
0.94134,1.390617,2.014011,2.095446,0.859795,1.543853,1.737855,0.563268,4,40%gnd+60%palm
